Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	boosted_by	UniqueSpec	UniqueSpecSum	UniqueAvgSpec	PreySequenceLength
MOB1A	4505773	PHB	4|7	11	5.5	2	4|8|0|0|2|1|0|0|1|1|3|3|7|5|15|3|7|6|0|0|0|0|0|0|0|0|3|7	0	0	0	0	0	-31.02	0.59	0.87		4|7	11	5.5	272
MOB1A	221307584	PHB2	20|21	41	20.5	2	16|25|0|0|0|0|1|2|0|0|19|32|19|15|22|9|15|11|0|0|0|0|0|0|0|0|21|25	0	0	0	0	0	-66.14	0.79	0.91		20|21	41	20.5	299
MOB1A	7662018	PHF3	0|6	6	3	2	0|2|43|43|0|0|0|0|0|0|16|6|10|5|14|3|14|5|14|28|9|13|33|31|35|39|29|19	0	0	0	0	0	-180.16	0.07	0.92		0|6	6	3	2039
MOB1A	23308577	PHGDH	10|14	24	12	2	7|11|0|0|2|1|2|1|1|1|10|9|7|9|11|7|14|13|0|0|0|0|0|3|0|0|0|1	0	0	0	0	0	-31.72	0.98	0.87		10|14	24	12	533
MOB1A	348041302	PI4KA	2|0	2	1	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.38	0.76	0.38	0.76	0.38	-3.39	10	0.26		2|0	2	1	2102
MOB1A	33286418	PKM2	0|8	8	4	2	36|40|12|6|17|11|14|12|16|8|26|10|7|27|26|8|16|17|18|25|22|28|7|9|10|8|25|4	0	0	0	0	0	-147.65	0.12	0.92		0|8	8	4	531
MOB1A	148664186	PKP2	0|2	2	1	2	0|0|0|0|0|0|0|0|0|0|2|0|4|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-9.62	0.57	0.66		0|2	2	1	837
MOB1A	53829374	PKP4	0|1	1	0.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-3.39	5	0.92		0|1	1	0.5	1192
MOB1A	31377720	PLEKHA1	2|5	7	3.5	2	5|6|0|0|0|0|0|0|0|0|0|1|2|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-12.41	1	0.72		2|5	7	3.5	404
MOB1A	21359873	PLK1	0|1	1	0.5	2	1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|2|0|0	0	0	0	0	0	-7.54	0.4	0.92		0|1	1	0.5	603
MOB1A	109637788	PML	0|1	1	0.5	2	1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-4.83	1	0.92		0|1	1	0.5	560
MOB1A	94538354	PMPCB	0|1	1	0.5	2	0|0|0|0|14|9|6|12|12|11|0|0|0|0|0|0|1|0|0|0|0|0|2|0|0|1|0|0	0	0	0	0	0	-55.88	0.04	0.92		0|1	1	0.5	489
MOB1A	154146193	PNISR	2|3	5	2.5	2	6|4|5|8|0|0|0|0|0|0|13|10|4|1|5|2|6|3|7|7|5|7|7|11|1|5|4|3	0	0	0	0	0	-41.27	0.24	0.92		2|3	5	2.5	805
MOB1A	33356174	PNN	3|4	7	3.5	2	7|7|56|69|0|0|0|0|0|0|9|20|7|9|8|5|9|2|51|45|43|34|58|63|52|48|47|56	0	0	0	0	0	-261.91	0.06	0.92		3|4	7	3.5	717
MOB1A	302699211	POGZ	1|8	9	4.5	2	7|3|6|6|0|0|0|0|0|0|5|10|5|0|6|3|4|3|0|4|0|2|5|0|0|0|0|0	0	0	0	0	0	-30.26	0.62	0.83		1|8	9	4.5	1315
MOB1A	156616275	POLD1	0|2	2	1	2	0|0|0|0|0|0|0|0|0|0|3|2|3|8|4|4|7|8|0|0|0|2|0|0|0|0|0|2	0	0	0	0	0	-31.44	0.15	0.87		0|2	2	1	1107
MOB1A	38492356	POLD3	0|1	1	0.5	2	0|0|0|1|0|0|0|0|0|0|3|2|1|0|0|0|0|0|2|1|1|0|0|1|1|1|1|0	0	0	0	0	0	-10.61	0.25	0.92		0|1	1	0.5	466
MOB1A	29837655	POLDIP3	1|12	13	6.5	2	8|8|0|2|0|0|0|0|0|0|4|3|5|1|6|3|4|0|0|2|1|0|1|3|0|0|2|0	0	0	0	0	0	-28.13	0.96	0.75		1|12	13	6.5	421
MOB1A	4505939	POLR2A	1|2	3	1.5	2	0|0|9|10|0|0|0|0|0|0|0|0|3|0|2|0|2|0|0|2|0|2|5|7|6|6|3|2	0	0	0	0	0	-33.47	0.19	0.92		1|2	3	1.5	1970
MOB1A	14589951	POLR2E	4|1	5	2.5	2	0|0|0|0|0|0|0|0|0|0|2|3|2|0|2|0|0|1|0|0|0|0|0|0|0|0|2|0	0	0.01	0	0.01	0	-9.52	1.11	0.63		4|1	5	2.5	210
MOB1A	219842244	PPHLN1	0|1	1	0.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|1|0|0|0|0|0|0|0|0|0|0|2	0	0	0	0	0	-7.54	0.4	0.92		0|1	1	0.5	434
MOB1A	4506003	PPP1CA	6|4	10	5	2	16|6|0|0|0|2|0|0|0|0|6|5|1|2|5|2|5|1|0|0|0|0|0|0|0|0|8|11	0	0	0	0	0	-35	0.49	0.89		6|4	10	5	330
MOB1A	350276247	PPP1CC	3|2	5	2.5	2	5|2|1|1|0|0|0|0|1|0|6|3|3|5|4|7|5|14|1|1|0|1|1|0|1|1|4|0	0	0	0	0	0	-30.41	0.31	0.88		3|2	5	2.5	337
MOB1A	25777671	PPP1R10	29|32	61	30.5	2	38|38|15|26|0|0|0|0|0|0|104|58|71|54|60|36|50|38|17|23|20|26|14|23|17|19|54|19	0	0	0	0	0	-234.45	0.42	0.92		29|32	61	30.5	940
MOB1A	219842212	PPP1R12A	0|3	3	1.5	2	12|8|4|6|0|0|0|0|0|0|12|5|4|4|4|6|6|2|0|7|0|7|5|2|5|4|7|6	0	0	0	0	0	-44.75	0.15	0.92		0|3	3	1.5	1030
MOB1A	4506017	PPP2CA	0|3	3	1.5	2	0|0|0|0|0|0|0|0|0|0|2|0|4|0|2|3|1|3|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-14.93	0.5	0.75		0|3	3	1.5	309
MOB1A	21361399	PPP2R1A	5|6	11	5.5	2	7|0|0|0|4|0|0|0|0|0|11|4|10|11|11|16|12|5|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-42.1	0.44	0.9		5|6	11	5.5	589
MOB1A	294832006	PPP2R2A	4|13	17	8.5	2	10|7|0|2|2|3|2|3|6|3|11|3|5|8|3|5|9|0|0|0|0|1|0|3|3|5|10|0	0	0	0	0	0	-34.17	0.85	0.85		4|13	17	8.5	457
MOB1A	240849353	PPP2R5C	0|1	1	0.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-3.39	5	0.92		0|1	1	0.5	555
MOB1A	183603929	PPP6C	34|21	55	27.5	2	3|3|0|0|0|0|0|0|0|0|4|4|0|0|1|3|3|2|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	10.84	7.86	0		34|21	55	27.5	342
MOB1A	151101459	PPP6R1	43|44	87	43.5	2	0|1|0|0|0|0|0|0|0|0|5|3|1|4|3|5|3|4|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	33.75	9.67	0		43|44	87	43.5	881
MOB1A	339276039	PPP6R2	37|37	74	37	2	0|2|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	47.5	49.33	0		37|37	74	37	959
MOB1A	255918192	PPP6R3	24|23	47	23.5	2	8|8|4|2|0|0|0|0|0|0|3|2|0|2|3|0|1|0|5|9|4|11|3|1|0|0|1|0	0.13	0.19	0.13	0.19	0.13	-2.69	2.61	0.43		24|23	47	23.5	879
MOB1A	320461711	PRDX1	24|41	65	32.5	2	16|17|8|14|16|15|15|21|19|17|14|29|24|13|25|15|30|13|14|18|15|15|9|13|13|9|34|9	0	0	0	0	0	-72.51	1.1	0.9		24|41	65	32.5	199
MOB1A	32189392	PRDX2	0|13	13	6.5	2	5|6|0|0|4|3|2|4|2|2|4|4|5|0|13|6|7|7|4|3|3|5|3|2|0|4|0|0	0	0	0	0	0	-38.07	0.79	0.8		0|13	13	6.5	198
MOB1A	32483377	PRDX3	0|3	3	1.5	2	1|0|1|1|7|8|7|6|7|4|0|0|0|0|9|0|1|1|0|2|0|3|1|3|2|1|2|0	0	0	0	0	0	-35.87	0.19	0.88		0|3	3	1.5	238
MOB1A	4758638	PRDX6	0|2	2	1	2	12|12|3|3|4|4|2|1|2|4|4|2|2|7|8|3|2|4|5|7|3|11|2|0|0|1|3|0	0	0	0	0	0	-49.2	0.09	0.92		0|2	2	1	224
MOB1A	332000015	PRKAG1	1|0	1	0.5	2	2|1|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-7.54	0.4	0.92		1|0	1	0.5	340
MOB1A	47132585	PRKAR2B	0|1	1	0.5	2	1|3|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-8.63	0.33	0.92		0|1	1	0.5	418
MOB1A	13654237	PRKDC	70|84	154	77	2	40|15|0|0|17|14|10|6|6|3|82|89|80|32|80|35|73|51|0|0|0|0|0|5|1|1|7|11	0	0	0	0	0	-193.93	0.93	0.92		70|84	154	77	4128
MOB1A	151301219	PRMT1	5|5	10	5	2	2|4|0|1|0|0|0|0|2|0|10|11|5|0|8|5|8|2|0|1|0|0|0|0|0|0|4|1	0	0	0	0	0	-29.12	0.54	0.88		5|5	10	5	353
MOB1A	6005842	PROSC	0|2	2	1	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0	0.05	0.1	0.05	0.1	0.05	-5.97	1.33	0.5		0|2	2	1	275
MOB1A	7657381	PRPF19	9|5	14	7	2	12|13|2|0|2|3|4|1|3|0|22|20|25|13|23|4|9|8|0|0|0|0|0|0|0|1|31|12	0	0	0	0	0	-95.62	0.28	0.91		9|5	14	7	504
MOB1A	4758556	PRPF3	6|3	9	4.5	2	11|14|11|14|0|0|0|0|0|0|27|27|32|14|18|13|16|11|6|14|6|9|7|11|8|8|10|9	0	0	0	0	0	-105.14	0.17	0.92		6|3	9	4.5	683
MOB1A	24762236	PRPF38A	1|0	1	0.5	2	4|3|0|0|0|0|0|0|0|0|2|4|2|3|0|2|2|2|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-17.16	0.14	0.92		1|0	1	0.5	312
MOB1A	24431950	PRPF4	3|6	9	4.5	2	7|2|2|1|0|0|0|0|0|0|16|24|9|7|12|7|12|9|0|0|0|0|0|0|0|0|5|7	0	0	0	0	0	-61.62	0.28	0.91		3|6	9	4.5	522
MOB1A	151301228	PRPF40A	0|4	4	2	2	3|5|5|7|0|0|0|0|0|0|15|9|10|6|15|7|9|6|1|3|0|4|3|5|5|3|4|5	0	0	0	0	0	-55.88	0.16	0.92		0|4	4	2	930
MOB1A	40807485	PRPF6	2|0	2	1	2	2|0|3|5|0|2|0|0|0|0|7|1|3|2|7|0|2|1|0|0|3|0|0|2|1|0|2|5	0	0	0	0	0	-28.09	0.17	0.86		2|0	2	1	941
MOB1A	91208426	PRPF8	13|13	26	13	2	31|21|30|24|4|5|5|4|2|2|49|29|25|49|37|24|21|21|9|13|7|13|20|21|23|17|27|20	0	0	0	0	0	-142.45	0.31	0.92		13|13	26	13	2335
MOB1A	28557709	PRPS1L1	0|1	1	0.5	2	0|1|0|0|0|0|0|0|0|0|1|2|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-7.54	0.4	0.92		0|1	1	0.5	318
MOB1A	311078516	PRR5	1|0	1	0.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-3.39	5	0.92		1|0	1	0.5	411
MOB1A	149158690	PRRC2A	8|6	14	7	2	12|14|15|11|0|0|0|0|0|0|24|25|21|13|20|10|14|6|10|9|7|6|5|5|5|7|3|4	0	0	0	0	0	-81.14	0.31	0.92		8|6	14	7	2148
MOB1A	149192855	PRRC2B	1|1	2	1	2	0|0|5|5|0|0|0|0|0|0|1|2|5|2|1|0|1|0|1|2|0|0|3|6|3|4|2|0	0	0	0	0	0	-21.74	0.19	0.92		1|1	2	1	2229
MOB1A	115298682	PRRC2C	19|7	26	13	2	14|26|26|32|0|0|0|0|0|0|26|28|24|18|18|14|37|13|20|38|19|14|34|37|27|30|24|17	0	0	0	0	0	-137.95	0.36	0.92		19|7	26	13	2701
MOB1A	170296790	PRSS3	0|4	4	2	2	0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.35	0.7	0.35	0.7	0.35	-4.83	4	0.35		0|4	4	2	304
MOB1A	4506181	PSMA2	1|0	1	0.5	2	1|0|1|1|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|1|1|1|0|0	0	0	0	0	0	-7.54	0.4	0.92		1|0	1	0.5	234
MOB1A	24430151	PSMC1	5|0	5	2.5	2	0|0|0|0|0|0|0|0|0|0|3|0|4|1|6|4|1|3|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-20.41	0.59	0.77		5|0	5	2.5	440
MOB1A	4506209	PSMC2	1|2	3	1.5	2	2|3|9|10|0|1|1|0|1|0|4|1|6|10|1|3|5|6|3|8|9|11|6|7|4|6|4|3	0	0	0	0	0	-42.14	0.15	0.92		1|2	3	1.5	433
MOB1A	21361144	PSMC3	2|2	4	2	2	4|0|1|0|0|0|0|0|0|0|3|2|5|3|5|3|2|4|0|0|0|0|0|1|0|0|0|0	0	0	0	0	0	-16.39	0.44	0.82		2|2	4	2	439
MOB1A	24430155	PSMC4	3|0	3	1.5	2	3|1|0|0|0|0|0|0|0|0|8|0|3|7|2|0|1|3|0|0|0|0|0|1|0|1|0|2	0	0	0	0	0	-24.78	0.29	0.83		3|0	3	1.5	387
MOB1A	24497435	PSMC5	5|1	6	3	2	4|2|3|3|0|0|0|0|0|0|4|3|1|0|4|0|2|2|0|0|0|0|1|2|0|2|0|1	0	0	0	0	0	-15.53	0.8	0.74		5|1	6	3	406
MOB1A	195539395	PSMC6	2|1	3	1.5	2	0|0|0|0|0|0|0|0|0|0|3|1|3|5|2|0|2|3|0|0|0|0|0|0|0|0|1|0	0	0	0	0	0	-14.5	0.43	0.79		2|1	3	1.5	403
MOB1A	25777600	PSMD1	9|0	9	4.5	2	5|0|2|2|0|0|0|0|0|0|10|2|5|2|0|0|2|2|0|0|0|2|1|1|0|0|0|0	0	0	0	0	0	-25.7	0.82	0.75		9|0	9	4.5	953
MOB1A	28872725	PSMD11	4|0	4	2	2	0|0|0|0|0|0|0|0|0|0|3|0|0|0|0|4|0|2|0|0|0|0|0|0|0|0|0|0	0	0.01	0	0.01	0	-11.72	0.89	0.63		4|0	4	2	422
MOB1A	157502193	PSMD13	2|0	2	1	2	0|0|0|0|0|0|0|0|0|0|3|0|0|1|1|0|0|3|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-10.61	0.5	0.69		2|0	2	1	376
MOB1A	5031981	PSMD14	4|2	6	3	2	0|1|0|0|0|0|0|0|0|0|3|0|0|0|4|0|2|3|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-10.6	1	0.71		4|2	6	3	310
MOB1A	25777602	PSMD2	7|4	11	5.5	2	8|4|0|0|0|0|0|0|0|0|14|7|4|4|11|4|0|3|0|0|0|0|0|0|0|0|2|2	0	0	0	0	0	-34.17	0.55	0.88		7|4	11	5.5	908
MOB1A	25777612	PSMD3	11|5	16	8	2	12|7|0|0|0|0|0|0|0|0|9|7|9|4|7|4|6|10|0|0|1|0|0|0|0|0|0|0	0	0	0	0	0	-32.05	0.8	0.86		11|5	16	8	534
MOB1A	5292161	PSMD4	0|5	5	2.5	2	7|5|0|0|0|0|0|0|0|0|3|3|8|2|0|2|3|2|0|2|2|0|0|0|0|0|0|0	0	0	0	0	0	-27.03	0.43	0.82		0|5	5	2.5	377
MOB1A	25777615	PSMD7	2|0	2	1	2	0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0	0.01	0.01	0.01	0.01	0.01	-7.54	0.8	0.61		2|0	2	1	324
MOB1A	30410794	PSME3	3|0	3	1.5	2	12|6|2|4|0|0|0|0|0|0|16|9|5|13|6|14|8|11|10|10|14|12|5|6|2|5|7|4	0	0	0	0	0	-64.8	0.11	0.92		3|0	3	1.5	254
MOB1A	109240550	PSPC1	2|4	6	3	2	18|20|1|0|0|0|0|0|0|0|10|10|7|12|11|16|7|11|0|0|0|0|0|2|0|1|0|1	0	0	0	0	0	-67.13	0.18	0.92		2|4	6	3	523
MOB1A	14165464	PTBP1	5|8	13	6.5	2	9|9|5|7|19|14|16|13|15|14|11|6|0|0|27|0|0|0|5|15|6|11|4|23|6|8|5|0	0	0	0	0	0	-78.63	0.31	0.92		5|8	13	6.5	550
MOB1A	23308579	PTGES3	0|3	3	1.5	2	0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|2|0|0|0|0|0|0|0|0|0|0|0	0.05	0.1	0.05	0.1	0.05	-6.42	1.5	0.5		0|3	3	1.5	160
MOB1A	38257153	PTPLB	0|3	3	1.5	2	1|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|4|0|3|1|0|0|0|0|0|0	0	0	0	0	0	-12.84	0.6	0.71		0|3	3	1.5	255
MOB1A	33356177	PTPN11	0|5	5	2.5	2	25|15|0|0|0|0|0|0|0|0|10|5|3|1|2|0|1|1|5|4|5|5|0|0|0|0|0|0	0	0	0	0	0	-61.89	0.18	0.9		0|5	5	2.5	593
MOB1A	18375646	PTPN13	17|24	41	20.5	2	0|10|0|0|0|0|0|0|0|0|11|7|15|3|8|3|3|2|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-17.26	1.86	0.72		17|24	41	20.5	2485
MOB1A	34328899	PTPN14	19|21	40	20	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	27.87	200	0		19|21	40	20	1187
MOB1A	17298690	PUF60	6|1	7	3.5	2	15|24|22|29|0|2|0|0|0|0|18|12|11|13|23|5|10|5|22|20|25|19|16|25|16|12|11|7	0	0	0	0	0	-111.61	0.14	0.92		6|1	7	3.5	542
MOB1A	5032007	PURA	0|1	1	0.5	2	2|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-6.38	0.5	0.92		0|1	1	0.5	322
MOB1A	441478305	QARS	1|1	2	1	2	4|1|5|4|0|0|0|0|0|0|2|2|1|4|1|1|3|2|2|4|4|3|3|4|1|1|0|1	0	0	0	0	0	-17.56	0.24	0.92		1|1	2	1	764
MOB1A	24308075	RAB11FIP5	0|2	2	1	2	0|2|0|0|0|0|0|0|0|0|1|0|0|0|0|0|3|0|0|1|0|0|0|0|0|0|0|0	0	0	0	0	0	-9.68	0.57	0.67		0|2	2	1	653
MOB1A	4506363	RAB13	0|2	2	1	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0.38	0.76	0.38	0.76	0.38	-3.39	10	0.26		0|2	2	1	203
MOB1A	19923231	RAB6A	0|4	4	2	2	1|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|2|0	0.07	0.14	0.07	0.14	0.07	-7.54	1.6	0.47		0|4	4	2	208
MOB1A	19924129	RAD50	19|56	75	37.5	2	0|0|0|0|0|0|0|0|0|0|15|13|32|2|24|0|13|6|0|0|0|0|1|1|0|0|0|0	0	0	0	0	0	-48.89	1.79	0.75		19|56	75	37.5	1312
MOB1A	40807477	RAI1	1|0	1	0.5	2	0|0|8|7|0|0|0|0|0|0|0|0|0|3|4|0|5|0|7|2|0|0|7|5|6|3|6|8	0	0	0	0	0	-34.76	0.07	0.92		1|0	1	0.5	1906
MOB1A	224809468	RAI14	17|15	32	16	2	7|11|35|40|0|0|0|0|0|0|11|27|27|13|23|10|25|12|41|39|29|30|29|36|21|24|23|26	0	0	0	0	0	-127.43	0.41	0.92		17|15	32	16	980
MOB1A	5453555	RAN	36|31	67	33.5	2	30|32|2|8|8|9|10|8|6|7|42|40|35|17|23|16|25|17|8|9|9|9|4|7|10|8|16|19	0	0	0	0	0	-89.69	0.9	0.91		36|31	67	33.5	216
MOB1A	150418007	RANBP2	107|103	210	105	2	88|116|198|183|5|5|4|4|4|3|140|165|179|75|158|64|146|66|148|117|144|124|178|170|176|159|222|146	0	0	0	0	0	-567.31	0.54	0.92		107|103	210	105	3224
MOB1A	194097487	RANBP3	5|10	15	7.5	2	18|21|6|8|0|0|0|0|0|0|22|14|5|7|13|7|7|7|20|18|23|19|7|7|8|10|3|0	0	0	0	0	0	-79.63	0.35	0.91		5|10	15	7.5	562
MOB1A	4506411	RANGAP1	37|42	79	39.5	2	64|75|31|41|0|0|0|0|0|0|53|38|47|63|49|45|47|40|23|34|31|38|22|33|30|24|46|38	0	0	0	0	0	-179.97	0.62	0.92		37|42	79	39.5	587
MOB1A	256600194	RAPGEF6	2|1	3	1.5	2	2|4|3|3|0|0|0|0|0|0|3|3|0|5|3|4|4|0|0|1|0|2|0|3|1|0|2|0	0	0	0	0	0	-17.56	0.35	0.82		2|1	3	1.5	1601
MOB1A	47132519	RAPH1	3|0	3	1.5	2	0|5|3|6|0|0|0|0|0|0|3|2|0|3|2|1|2|0|14|13|11|11|4|2|4|7|2|2	0	0	0	0	0	-55.88	0.12	0.92		3|0	3	1.5	1250
MOB1A	15149476	RARS	6|7	13	6.5	2	15|13|18|18|1|1|0|0|0|0|7|17|9|20|17|15|18|14|22|21|22|30|8|10|7|9|8|5	0	0	0	0	0	-86.42	0.27	0.92		6|7	13	6.5	660
MOB1A	20149588	RASSF1	0|1	1	0.5	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-3.39	5	0.92		0|1	1	0.5	340
MOB1A	23510360	RASSF4	1|1	2	1	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-0.88	10	0.92		1|1	2	1	321
MOB1A	32996731	RASSF5	7|5	12	6	2	0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0	1	1	1	1	1	6.42	60	0		7|5	12	6	418
MOB1A	207029415	RBBP4	3|0	3	1.5	2	6|1|1|0|0|0|0|1|0|1|11|7|6|1|2|2|3|8|0|0|0|0|0|0|0|0|0|0	0	0	0	0	0	-36.95	0.19	0.88		3|0	3	1.5	424
MOB1A	33620716	RBBP6	0|5	5	2.5	2	4|8|17|23|0|0|0|0|0|0|7|12|9|0|6|6|6|2|8|14|7|7|12|17|14|6|12|5	0	0	0	0	0	-80.45	0.14	0.92		0|5	5	2.5	1758
MOB1A	311078508	RBBP7	20|22	42	21	2	15|14|0|0|3|3|1|0|3|0|22|30|25|27|19|21|23|22|3|1|0|0|0|0|0|0|15|18	0	0	0	0	0	-67.08	0.8	0.91		20|22	42	21	469
MOB1A	20127479	RBM10	4|7	11	5.5	2	14|21|2|4|0|0|0|0|0|0|16|18|6|14|10|8|7|4|14|3|17|17|1|16|16|19|15|3	0	0	0	0	0	-70.74	0.29	0.92		4|7	11	5.5	930
MOB1A	169234630	RBM11	0|3	3	1.5	2	0|0|0|0|0|0|0|0|0|0|0|2|2|0|0|0|3|0|0|0|0|0|0|0|0|0|0|0	0	0.01	0	0.01	0	-9.68	0.86	0.62		0|3	3	1.5	281
MOB1A	5454064	RBM14	8|12	20	10	2	5|0|1|1|4|5|3|5|7|6|7|8|9|0|5|0|9|0|0|0|0|0|1|1|2|2|4|8	0	0	0	0	0	-21.3	1.18	0.82		8|12	20	10	669
MOB1A	319996623	RBM15	4|4	8	4	2	3|1|2|0|0|0|0|0|0|0|4|3|5|0|2|0|2|1|2|1|0|0|0|0|0|1|1|0	0	0	0	0	0	-10.35	1.07	0.75		4|4	8	4	969
MOB1A	14249678	RBM17	7|6	13	6.5	2	7|10|12|11|0|0|0|0|0|0|16|12|14|5|15|4|12|4|6|14|8|10|7|9|7|6|7|8	0	0	0	0	0	-49	0.44	0.92		7|6	13	6.5	401
MOB1A	55741709	RBM25	7|5	12	6	2	2|0|4|6|0|0|0|0|0|0|10|7|7|3|11|4|9|0|10|13|0|8|4|4|5|9|8|8	0	0	0	0	0	-36.03	0.55	0.89		7|5	12	6	843
MOB1A	31652264	RBM26	2|4	6	3	2	12|11|17|20|0|0|0|0|0|0|24|31|7|6|20|0|17|3|17|19|22|27|10|19|20|13|14|4	0	0	0	0	0	-108.74	0.12	0.92		2|4	6	3	980
MOB1A	168229174	RBM27	1|0	1	0.5	2	8|4|15|13|0|0|0|0|0|0|7|13|4|12|1|5|3|6|15|23|20|26|8|7|6|11|8|4	0	0	0	0	0	-95.06	0.02	0.92		1|0	1	0.5	1060
MOB1A	336176064	RBM39	3|3	6	3	2	5|1|2|2|2|0|0|0|0|0|3|0|0|0|4|1|1|2|0|4|3|2|4|2|2|2|1|1	0	0	0	0	0	-13.62	0.71	0.8		3|3	6	3	508
MOB1A	56699409	RBMX	2|0	2	1	2	0|0|0|0|0|0|0|0|0|0|2|3|3|0|3|0|4|0|0|0|0|0|0|0|0|0|2|5	0	0	0	0	0	-18.25	0.27	0.8		2|0	2	1	391
MOB1A	209969703	RCC2	0|17	17	8.5	2	11|7|0|0|4|5|3|5|3|5|5|14|6|1|12|0|13|2|0|0|2|2|1|0|1|1|3|0	0	0	0	0	0	-57	0.68	0.86		0|17	17	8.5	522
MOB1A	344925845	RCOR1	1|1	2	1	2	1|0|2|0|0|13|0|12|0|0|5|5|4|5|8|3|5|5|0|0|0|0|3|0|4|3|0|1	0	0	0	0	0	-39.91	0.11	0.92		1|1	2	1	485
MOB1A	14670268	RDBP	3|1	4	2	2	13|16|7|10|0|0|0|0|0|0|9|10|4|6|6|4|4|4|18|9|12|10|6|8|6|9|7|4	0	0	0	0	0	-62.95	0.14	0.92		3|1	4	2	380
MOB1A	190886435	REPS1	2|12	14	7	2	6|4|0|1|0|0|0|0|0|0|10|6|7|9|6|4|8|8|0|1|0|0|0|0|0|0|0|0	0	0	0	0	0	-33.85	0.8	0.83		2|12	14	7	795
MOB1A	76781492	REXO4	0|2	2	1	2	0|0|3|3|0|0|0|0|0|0|3|5|4|3|9|2|7|4|3|4|3|6|4|5|0|2|2|0	0	0	0	0	0	-31.44	0.15	0.92		0|2	2	1	422
MOB1A	108773789	RFC3	1|1	2	1	2	1|0|0|0|0|1|1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1	0	0	0	0	0	-5.02	1	0.92		1|1	2	1	305
MOB1A	262118265	RGPD1	1|2	3	1.5	2	0|0|6|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|4|0|0|9|0|4|7|1|0	0	0	0	0	0	-28.13	0.22	0.87		1|2	3	1.5	1748
